IDNO,Name,Title,Date,Venue,War,Region,Afghanistan,Iran,NorthKorea,Russia,Syria,Sudan,Kosovo,Libya,OpposeSupport,PartyAffiliation,Month,Day,Year,WC,WPS,Sixltr,Dic,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,AllPct,ZWC,ZWPS,ZSixltr,ZDic,Zfunct,Zpronoun,Zppron,Zi,Zwe,Zyou,Zshehe,Zthey,Zipron,Zarticle,Zverb,Zauxverb,Zpast,Zpresent,Zfuture,Zadverb,Zpreps,Zconj,Znegate,Zquant,Znumber,Zswear,Zsocial,Zfamily,Zfriend,Zhumans,Zaffect,Zposemo,Znegemo,Zanx,Zanger,Zsad,Zcogmech,Zinsight,Zcause,Zdiscrep,Ztentat,Zcertain,Zinhib,Zincl,Zexcl,Zpercept,Zsee,Zhear,Zfeel,Zbio,Zbody,Zhealth,Zsexual,Zingest,Zrelativ,Zmotion,Zspace,Ztime,Zwork,Zachieve,Zleisure,Zhome,Zmoney,Zrelig,Zdeath,PsychDistance,Honesty,Status,CatThink,ComplexThink,CogProcess
2383,Feingold,Senator,6/11/2009,4,0,4,0,0,1,0,0,0,0,0, ,1,6,11,9,619,28.14,29.24,75.93,46.85,11.79,6.14,1.94,1.62,1.13,0.48,0.97,5.65,5.98,13.25,8.72,1.94,8.4,1.13,3.07,10.82,7.11,1.13,1.45,0.32,0,7.75,0.32,0.32,0.48,5.65,4.04,1.62,0.16,0.81,0.32,16.8,3.23,2.42,0.81,1.45,1.29,1.45,5.17,0.97,0.97,0.32,0.32,0.48,0.16,0.16,0,0,0,12.76,1.94,7.43,3.88,3.55,2.58,0,0.16,0.32,0,0,0,0.48,0,3.55,6.46,0,0,0.32,0,0.97,0,3.39,0.16,0,15.02,-0.261071126,2.009837149,0.114233556,-0.118911959,-0.400715564,-0.031126746,-0.147996575,-0.075632215,-0.531799597,0.310660095,-0.070720942,0.259433085,0.163125972,-0.81270471,0.477760903,0.558377909,0.102523635,0.534009699,-0.201809413,0.071726595,-1.02162739,1.344171709,-0.044646052,-0.598061044,-0.581343958,-0.152946216,-0.379223802,1.009998839,0.408483562,-0.877081396,-0.171644282,0.625901235,-0.721831569,-0.570728958,-0.657796187,0.027625007,0.2247061,0.913324002,0.746006445,-0.8533077,-0.374881494,-0.165259048,0.430276956,-0.078253539,-0.995239115,-0.370684034,0.010108663,-0.599201401,1.317749915,-0.691463496,-0.121959473,-0.697571999,-0.332793442,-0.38229152,0.450920433,0.178902226,0.922782018,0.046932697,0.36235689,-0.042666815,-0.827667954,-0.200838994,-0.362588582,-0.504388368,-0.85015432,-0.303540938,3.669374209,-0.145507288,-2.197859447,4.051707677,1.659330447
2322,Kaine,Senator,3/7/2013,4,0,4,0,0,1,0,0,0,0,0, ,1,3,7,13,478,19.92,27.62,79.71,55.23,12.34,4.81,1.67,1.26,0.84,0,1.05,7.53,7.95,12.55,8.58,1.46,9.41,0.84,4.39,14.02,6.07,0.84,2.72,0.84,0,6.49,0,0,0.42,2.09,1.67,0.42,0.21,0,0.21,18.41,3.35,1.26,1.46,4.6,0.42,0.42,4.81,3.97,1.05,0.84,0,0.21,0,0,0,0,0,13.39,2.09,7.53,4.39,2.51,1.88,0.21,0,0.63,0,0,0,0,0.42,4.6,4.39,0,0,1.46,0,0.63,0,0.42,0.21,0,11.92,-0.385216504,0.285002402,-0.165930427,0.576487255,0.962404604,0.117300169,-0.63815862,-0.260790373,-0.763659704,0.076591767,-0.780576336,0.364561158,1.23520344,0.399487844,0.250086289,0.493279708,-0.319726009,0.92949575,-0.559161602,0.99044348,0.695697814,0.591895057,-0.401041613,0.841258616,0.422229939,-0.152946216,-0.815567974,-0.35597421,-0.675326089,-0.937517776,-1.934013846,-1.066279399,-1.466864297,-0.473278376,-1.316662277,-0.257913873,0.74336114,1.02137061,-0.631660237,-0.166643641,2.43554433,-1.285032742,-0.897614563,-0.304771368,1.760049243,-0.279118062,1.36349387,-1.047789163,0.175108983,-1.018326949,-0.694261308,-0.697571999,-0.332793442,-0.38229152,0.72869562,0.363263999,0.986854644,0.419181163,-0.414733878,-0.60772059,-0.191326502,-0.745577071,0.06881738,-0.504388368,-0.85015432,-0.26850432,4.750737481,-0.426277564,0.679168942,2.930386831,0.389710373
2286,Kerry,Senator,9/10/1998,4,0,4,0,0,1,0,0,0,0,0, ,1,9,10,98,1135,22.7,27.22,79.82,53.3,13.57,7.75,2.03,3.35,1.94,0,0.44,5.81,8.02,10.4,6.87,1.76,5.81,1.06,3.08,14.54,6.26,1.32,1.5,0.18,0,8.28,0,0.09,0.35,5.55,3.44,2.11,0.62,0.44,0.53,17.8,2.91,2.29,1.85,2.91,1.15,1.06,5.37,3.26,1.5,0.09,0.44,0.53,0.62,0.26,0.26,0,0.09,12.69,1.94,7.14,3.44,2.2,3.08,0.26,0.18,0.53,0,0.09,0,0.09,0,4.05,6.7,0.26,0.09,0.7,0,0.18,0,0.53,0,0,12.51,0.193248129,0.868340674,-0.23510672,0.59672374,0.64846404,0.449236725,0.44535748,-0.013912829,0.582417025,0.964437149,-0.780576336,-0.437040399,0.254366608,0.442560676,-0.449200026,-0.301848326,-0.055819982,-0.480157504,-0.288066838,0.078686571,0.97476316,0.729330215,0.188854488,-0.541394916,-0.851536931,-0.152946216,-0.195682206,-0.35597421,-0.370504625,-1.008026885,-0.221149045,0.197501075,-0.417609871,0.325816397,-0.958759709,0.572744688,0.546852087,0.625199716,0.591612765,0.245354795,0.92772857,-0.345452516,-0.07251692,0.047589699,1.107964331,0.23594053,-0.588504024,-0.43098099,1.529350088,0.248268934,0.235729174,0.18204175,-0.332793442,0.187027568,0.420056523,0.178902226,0.736971403,-0.274222843,-0.646366703,0.360943024,-0.039816633,-0.132746735,-0.070345834,-0.504388368,-0.718461081,0.456169494,1.520517349,1.560767003,1.631417142,4.06371249,1.216812481
2332,Kerry,Senator,3/1/2011,4,0,4,0,0,1,0,0,0,0,0, ,1,3,1,11,3552,16.52,23.73,81.98,54.36,15.23,9.38,2.42,3.49,1.94,0.37,1.15,5.86,6.02,14.22,8.73,2,9.97,0.82,4.17,13.15,7.12,1.63,2.36,0.73,0,11.82,0.06,0.11,0.96,5.72,3.74,1.8,0.51,0.99,0.08,18.41,2.67,1.75,2.06,2.9,1.27,0.79,6.17,3.1,1.27,0.34,0.76,0.17,0.31,0.11,0.11,0,0.08,12.81,2.28,6.64,3.74,2.31,1.91,0.23,0.08,0.14,0.11,0.14,0.34,0.2,0.03,5.94,8.47,0.14,0.37,0.84,0,0.62,0,4.19,0,0.08,20.66,2.321328825,-0.428432894,-0.83866987,0.994094719,0.820887355,0.897216141,1.046082392,0.253537844,0.672584844,0.964437149,-0.233396136,0.495971249,0.282879307,-0.788091663,0.793252869,0.563027781,0.15530484,1.148775145,-0.583806581,0.837323999,0.228800024,1.351405138,0.569829053,0.433262492,0.209935461,-0.152946216,1.030237135,-0.099854263,-0.302766522,-0.39359036,-0.136990948,0.411701155,-0.610076659,0.111425116,-0.5113815,-0.595368914,0.74336114,0.409106501,-0.049714828,0.467200107,0.918806583,-0.191000972,-0.420604988,0.550962653,0.961015619,-0.02731164,0.062161941,0.017606772,0.005828844,-0.385029008,-0.300803796,-0.325427721,-0.332793442,0.123769891,0.472966082,0.596788911,0.416608273,-0.055253157,-0.56417441,-0.583504,-0.130722554,-0.473208032,-0.613082367,-0.271992466,-0.64529817,-3.496274629,-0.906956761,1.383484149,-2.191214378,2.262245935,0.359391673
2378,Kerry,Senator,6/11/2009,4,0,4,0,0,1,0,0,0,0,0, ,1,6,11,9,3071,21.03,24.26,80.04,53.63,13.87,8.53,2.51,2.93,1.73,0.59,0.78,5.34,6.51,14.39,8.82,2.31,8.86,1.73,5.18,12.6,7.13,0.98,2.25,0.65,0.03,10.75,0,0.13,0.65,4.75,3.52,1.04,0.07,0.55,0.16,18.72,3.09,1.79,1.95,2.8,1.37,0.59,6.71,2.47,1.2,0.36,0.62,0.23,0.36,0.2,0.13,0.03,0.03,12.99,1.86,6.48,4.4,2.7,2.44,0.29,0.07,0.26,0.03,0.07,0.03,0.26,0.1,4.17,5.41,0.03,0.03,0.81,0,0.36,0,3.74,0,0.03,14.59,1.897825798,0.517918043,-0.747011282,0.63719671,0.702142996,0.53019686,0.732820935,0.31525723,0.311913567,0.794939395,0.091954253,0.009753911,-0.013652759,-0.48658184,0.848545275,0.604876625,0.428007735,0.714132059,0.537539945,1.540281616,-0.066365245,1.358638568,-0.228988584,0.308597009,0.055539477,0.521131643,0.659690894,-0.35597421,-0.235028419,-0.705844988,-0.61718715,0.254621096,-1.081930721,-0.746140006,-0.869284068,-0.387704273,0.843226396,0.787269627,-0.00220908,0.35099542,0.829586716,-0.062291352,-0.678448002,0.890739397,0.382405064,-0.107431865,0.114215218,-0.178650374,0.259749052,-0.282884179,0.021115986,-0.257765125,-0.10153136,-0.192518491,0.552330422,0.080575947,0.314092071,0.426480152,-0.272765372,-0.15567757,0.051089289,-0.507254162,-0.446086511,-0.441007667,-0.747726245,-2.613977831,1.074939303,0.791595732,-2.148503643,1.924294241,0.785060547
2323,Menendez,Senator,3/7/2013,4,0,4,0,0,1,0,0,0,0,0, ,1,3,7,13,2683,22.17,29.11,76.48,49.61,10.96,5.52,1.16,2.24,1.19,0.48,0.45,5.44,7.57,10.03,6.3,1.04,6,0.93,3.43,13.79,6.56,0.63,2.24,0.56,0,7.23,0,0.07,0.19,5.03,3.43,1.6,0.07,1.16,0.15,16.88,2.35,1.9,1.38,2.42,1.49,1.08,6.41,1.49,0.82,0.41,0.26,0.11,0.07,0.07,0,0,0,13.98,1.9,8.13,4.03,4.7,3.06,0.11,0.04,0.3,0,0.04,0,0.34,0,5.03,5.55,0.04,0,0.34,0,0.22,0,0.86,0.04,0.04,12.15,1.556205894,0.757128702,0.091751261,-0.017729533,0.048235708,-0.255116454,-0.376493168,-0.61053356,-0.13248497,0.359088025,-0.070720942,-0.42389939,0.043372638,0.165663899,-0.569542322,-0.566891004,-0.689194447,-0.405759138,-0.448259199,0.322285745,0.572265065,0.946333095,-0.659121157,0.297263784,-0.118156006,-0.152946216,-0.559302349,-0.35597421,-0.438242728,-1.169190564,-0.478573813,0.190361072,-0.734248781,-0.746140006,-0.373100963,-0.413662353,0.250477779,0.120982214,0.128431726,-0.25115614,0.49055122,0.092160192,-0.046732619,0.70197454,-0.5176558,-0.542370231,0.244348411,-0.683311606,-0.248091363,-0.875324188,-0.443879255,-0.697571999,-0.332793442,-0.38229152,0.988834288,0.129739086,1.3712904,0.15641754,1.221639951,0.34479863,-0.494346241,-0.609392552,-0.390421225,-0.504388368,-0.791623992,1.524863999,1.291799292,0.837136615,1.399222548,0.07412424,0.24941394
2324,MurphyCT,Senator,3/7/2013,4,0,4,0,0,1,0,0,0,0,0, ,1,3,7,13,642,18.88,21.5,82.24,56.39,14.02,7.32,1.4,1.87,1.87,0,2.18,6.7,8.72,11.37,7.48,1.25,8.26,0.78,4.98,13.86,5.61,0.62,2.96,1.4,0,9.03,0,0,0.47,4.36,3.43,0.93,0.47,0.16,0.16,17.45,2.65,1.25,0.93,5.14,1.25,1.4,4.36,3.12,0.62,0.31,0.16,0.16,0.93,0.62,0,0,0.31,11.53,1.09,7.01,2.96,3.12,2.96,0.47,0,1.25,0,0,0.31,0.31,0,3.43,3.58,0,0,1.87,0,0,0,0,0,0,8.88,-0.240820462,0.066775135,-1.224327699,1.041926411,1.151094269,0.570676928,0.286884036,-0.445948531,-0.370785635,0.907937898,-0.780576336,1.849495189,0.761892643,0.873288995,-0.133708061,-0.018206162,-0.504460228,0.47918985,-0.633096538,1.401082088,0.609831554,0.259157308,-0.671410659,1.113256032,1.503001829,-0.152946216,0.064046468,-0.35597421,-0.675326089,-0.887154126,-0.810255726,0.190361072,-1.150225387,0.033464651,-1.186515889,-0.387704273,0.434100992,0.391098733,-0.643536674,-0.726538951,2.917331614,-0.216742896,0.365816203,-0.587918655,0.979384208,-0.771285161,-0.015917975,-0.823495282,-0.03649119,0.881566875,1.523408303,-0.697571999,-0.332793442,1.578696448,-0.091402553,-0.865814487,0.653676989,-0.62457434,0.041059746,0.264076663,0.596524819,-0.745577071,0.931629305,-0.504388368,-0.85015432,0.342258927,-2.661948805,0.983100794,0.39250091,0.969386706,-0.252437941
2290,Nelson,Senator,5/23/2001,4,0,4,0,0,1,0,0,0,0,0, ,1,5,23,1,405,13.5,22.72,84.94,54.32,15.06,10.62,4.2,1.98,2.96,0.99,0.49,4.44,5.93,16.05,9.14,3.7,11.11,0.49,5.43,13.33,6.42,1.23,0.74,0.49,0,13.09,0.25,0.25,1.48,4.94,4.2,0.74,0,0.25,0,16.3,2.22,1.48,1.73,2.22,1.73,0.74,4.94,3.21,2.47,1.23,0.49,0.74,1.48,0,1.23,0,0.25,11.6,1.48,7.65,2.22,5.43,2.96,0,0,0,0,0,0,0,0,5.68,7.65,0,0,1.98,0,0.25,0,0.99,0,0,16.54,-0.449490352,-1.062131305,-1.013340008,1.538640135,0.814380815,0.851338731,1.503075577,1.474210145,-0.299939491,1.787711959,0.683500415,-0.371335354,-0.526881334,-0.843471019,1.388459361,0.753672514,1.650772328,1.595165343,-0.990448728,1.714281026,0.325399567,0.845065084,0.078248969,-1.402720067,-0.253252492,-0.152946216,1.470044357,0.711192234,0.1714002,0.130191595,-0.5231281,0.740141278,-1.268188903,-0.882570821,-1.113308545,-0.803033554,0.063633106,0.003931723,-0.370378625,0.118586046,0.312111485,0.40106328,-0.485065742,-0.222973263,1.062042859,1.346177939,2.378532774,-0.360889152,2.418070813,2.005159997,-0.694261308,3.463677659,-0.332793442,1.199150389,-0.060538643,-0.386473878,1.063741795,-1.164699566,1.767097894,0.264076663,-0.827667954,-0.745577071,-0.807910866,-0.504388368,-0.85015432,-5.04477256,-3.830997251,0.013562323,-2.91987082,0.779751968,-0.366446902
2362,Nelson,Senator,7/15/2004,4,0,4,0,0,1,0,0,0,0,0, ,1,7,15,4,298,11.46,21.81,83.22,57.05,15.77,10.74,2.35,1.01,4.7,0.34,2.35,5.03,6.71,15.1,12.08,1.01,9.4,1.01,5.7,12.42,4.36,0.34,2.35,0.34,0,14.09,0,0,1.01,7.38,5.7,1.68,0,1.68,0,14.77,1.68,2.35,2.35,1.68,1.34,1.01,3.02,2.68,0.34,0,0.34,0,0.34,0.34,0,0,0,8.39,1.01,4.03,3.69,5.37,1.68,0.67,0,0.67,0.34,0,0,1.68,0,6.71,5.7,0,0,2.35,0,0.34,0,1.68,0,0,16.78,-0.543699965,-1.490192483,-1.170716073,1.222215096,1.258452182,1.042944385,1.547300724,0.205533877,-0.924673666,3.192121928,-0.277762098,2.072892344,-0.19043149,-0.363516606,1.079472384,2.120734748,-0.71558505,0.925580047,-0.349679284,1.902200389,-0.162964788,-0.64502136,-1.015516718,0.421929266,-0.542744962,-0.152946216,1.816349255,-0.35597421,-0.675326089,-0.343226711,0.684788118,1.81114168,-0.684579932,-0.882570821,0.049874799,-0.803033554,-0.429250255,-0.482278011,0.662871387,0.773557918,-0.169675799,-0.100904238,-0.136977673,-1.431068353,0.575275249,-1.091766063,-0.822743771,-0.571164666,-0.713611743,-0.32374211,0.521880092,-0.697571999,-0.332793442,-0.38229152,-1.475869361,-0.964140766,-1.255687265,-0.091748104,1.722265734,-0.769164526,1.202564297,-0.745577071,0.124482666,0.213926238,-0.85015432,-3.438904521,-11.46602696,2.061914384,-2.776669851,-0.963793584,0.180593375
2283,Robb,Senator,9/10/1998,4,0,4,0,0,1,0,0,0,0,0, ,1,9,10,98,1403,29.23,23.95,82.82,58.37,14.18,7.2,2.92,1.78,2.21,0.21,0.07,6.99,7.06,12.47,8.7,1.71,7.48,1.92,4.49,13.54,6.56,1.43,3.71,0.78,0,8.7,0.14,0,0.14,5.2,3.99,1.14,0.21,0.64,0.07,19.81,3.06,1.28,2.49,4.99,1.43,0.57,4.7,4.56,1.21,0.14,0.57,0.29,0.07,0,0.07,0,0,11.97,1.35,6.63,4.35,2.21,2,0.21,0.14,0.57,0.14,0.07,0.07,0.29,0,2.64,5.77,0,0,0.93,0,0.71,0,0.36,0,0.14,10.55,0.429212393,2.238556112,-0.800622909,1.148627878,1.473168008,0.613855667,0.24265889,0.596423322,-0.428750661,1.182362834,-0.470014601,-0.923257737,0.927266295,-0.148152447,0.224066333,0.549078166,-0.09980432,0.173764978,0.771667242,1.060043244,0.438099033,0.946333095,0.324039011,1.963247957,0.306432951,-0.152946216,-0.050234148,0.241638999,-0.675326089,-1.219554213,-0.394415716,0.590201222,-1.01984466,-0.473278376,-0.796076724,-0.621326994,1.194365523,0.760257975,-0.607907363,0.921454792,2.783501813,0.01493442,-0.704232303,-0.373985149,2.30192262,-0.095986118,-0.458370831,-0.248742212,0.513669259,-0.875324188,-0.694261308,-0.460752913,-0.332793442,-0.38229152,0.102599165,-0.546254081,0.41020101,0.389985205,-0.638894676,-0.510854229,-0.191326502,-0.268931254,-0.014680548,-0.208611765,-0.747726245,-2.640418448,2.315550344,0.157188851,-0.734742656,6.3371866,0.152350612
2353,Rockefeller,Senator,2/4/2003,4,0,4,0,0,1,0,0,0,0,0, ,1,2,4,3,752,18.8,17.15,83.78,59.04,17.42,9.84,1.2,2.13,1.6,3.72,1.2,7.58,7.31,18.75,11.44,3.86,10.9,1.6,5.32,11.04,5.72,2.53,2.66,1.2,0,12.9,0.13,0,1.33,4.39,2.53,1.86,1.06,0.27,0.13,19.81,2.93,1.6,2.26,3.99,1.46,0.8,5.59,3.59,1.73,0.4,0.93,0.4,0.27,0.13,0,0,0.13,11.44,1.6,5.45,4.12,1.46,1.2,0.27,0.13,0.8,0.13,0,0.13,0.27,0.13,5.59,12.23,0,0.53,0.4,0,0,0,7.05,0,0.13,25.93,-0.143969458,0.049988422,-1.976619878,1.325237202,1.582152556,1.488225131,1.215612122,-0.583102722,-0.203331113,0.690012213,4.720802969,0.561676294,1.263716139,0.005679095,2.266632873,1.823142969,1.791522209,1.512935569,0.377347584,1.637721286,-0.903561282,0.33872503,1.675884241,0.773259262,1.117011868,-0.152946216,1.404246426,0.198952341,-0.675326089,-0.020899353,-0.795404297,-0.452239169,-0.572825023,1.18338152,-1.097040247,-0.465578514,1.194365523,0.643207484,-0.227861382,0.678481356,1.891303139,0.053547306,-0.407712838,0.186017262,1.411046051,0.499192699,0.218321772,0.25591902,0.979189639,-0.466744871,-0.229266067,-0.697571999,-0.332793442,0.440058273,-0.131084723,-0.238984459,-0.345855976,0.222108445,-1.199296672,-1.156629971,-0.009514659,-0.302977383,0.305394843,-0.229738666,-0.85015432,-3.579254985,-3.717848591,1.069783822,-5.141134938,3.704972585,0.415346102
2326,Shaheen,Senator,3/7/2013,4,0,4,0,0,1,0,0,0,0,0, ,1,3,7,13,246,14.47,21.54,84.55,60.16,18.29,11.38,3.66,3.25,4.07,0,0.41,6.91,3.66,17.07,10.57,2.44,10.57,1.63,7.32,13.82,6.91,0.41,3.25,0,0,10.98,0,0,1.22,6.91,6.1,0.81,0,0,0.41,21.14,3.66,2.03,2.44,2.85,1.22,0,8.13,3.25,1.22,0.81,0.41,0.41,0.41,0,0,0.41,0,12.2,0.81,6.91,4.47,1.22,2.03,0,0,0,0,0,0,0,0,6.1,3.25,0,0,0.81,0,0,0,0,0,0,10.16,-0.589484076,-0.858592412,-1.21741007,1.466892597,1.764335681,1.723009524,1.783168174,1.103893829,0.51801144,2.683628663,-0.780576336,-0.476463427,0.881645977,-2.240261424,1.720213799,1.418604145,0.542367014,1.383717354,0.414315052,3.029716566,0.588364989,1.199503122,-0.929490203,1.441919576,-1.198927895,-0.152946216,0.739341021,-0.35597421,-0.675326089,-0.131699382,0.452115732,2.096741787,-1.22472866,-0.882570821,-1.316662277,0.261247728,1.622819686,1.300491013,0.282825405,0.86863448,0.87419665,-0.255355782,-1.439084891,1.784226391,1.098780037,-0.084540372,1.285413954,-0.473036093,1.021509673,-0.180739349,-0.694261308,-0.697571999,2.827788346,-0.38229152,0.204009155,-1.209956464,0.589604363,0.477573079,-1.378625311,-0.486637638,-0.827667954,-0.745577071,-0.807910866,-0.504388368,-0.85015432,-6.813917157,-5.375709793,2.097746274,-4.589520304,0.309290572,1.583316418
2327,UdallNM,Senator,3/7/2013,4,0,4,0,0,1,0,0,0,0,0, ,1,3,7,13,338,19.88,24.56,80.77,53.55,13.91,7.99,3.25,1.48,2.96,0.3,0,5.92,7.99,14.2,8.28,2.37,8.88,1.18,3.55,12.43,6.51,0.3,2.07,0.59,0,8.88,0.3,0,1.18,5.92,4.44,1.48,0,1.18,0,15.68,4.73,0.89,1.48,2.66,0.3,0.59,3.85,2.66,0.89,0.59,0.3,0,0,0,0,0,0,12.13,1.18,7.69,3.25,3.25,1.78,0.59,0,0.3,0.3,0,0,0.3,0,4.44,5.62,0,0,1.48,0,0,0,0.59,0,0,12.13,-0.508481418,0.276609046,-0.695129063,0.771493384,0.689129916,0.540991545,0.533807773,0.822727737,-0.621967416,1.787711959,-0.336916715,-1.015244801,0.317094545,0.424100891,0.78674788,0.353783561,0.480788941,0.721963466,-0.140196966,0.405805462,-0.157598147,0.910165948,-1.064674726,0.104598947,-0.060257512,-0.152946216,0.012100734,0.924625523,-0.675326089,-0.171990302,-0.037981422,0.911501342,-0.808752054,-0.882570821,-0.356832664,-0.803033554,-0.136097406,2.263906596,-1.071088402,-0.145515516,0.704678902,-1.439484286,-0.678448002,-0.908818913,0.55690666,-0.462250006,0.712827905,-0.627238136,-0.713611743,-1.018326949,-0.694261308,-0.697571999,-0.332793442,-0.38229152,0.173145245,-0.755197424,1.089370846,-0.412903644,0.138196092,-0.688442558,0.960148506,-0.745577071,-0.390421225,0.129418637,-0.85015432,-1.67020386,0.084192793,0.343016805,-1.215374199,2.780644035,1.192818194
2305,Casey,Senator,9/17/2008,4,0,5,0,0,0,1,0,0,0,0, ,0,9,17,8,1077,26.27,24.88,80.04,54.97,15.32,8.73,2.41,2.69,2.6,0.19,0.84,6.59,7.43,11.98,6.41,2.69,8.17,0.37,3.81,16.62,6.69,0.56,2.32,0.84,0,9.56,0,0,0.46,5.48,3.34,2.14,0.19,1.49,0,18.11,3.16,2.32,0.84,2.23,1.67,0.65,5.85,1.86,1.67,0.28,1.11,0.19,0.46,0.19,0.28,0,0,11.05,1.21,6.13,3.44,2.14,1.76,0.19,0,0,0,0,0,0.46,0.09,3.9,9.01,0,0,0.09,0,0.28,0,3.9,0,0,17.18,0.142181236,1.617447736,-0.639788029,0.63719671,0.920112092,0.921504182,0.806529513,0.246680134,0.157340163,1.497144379,-0.499591909,0.088599966,0.699164706,0.079518236,0.064694103,-0.515742417,0.762288703,0.443948518,-1.138318599,0.586764849,2.091024542,1.040367677,-0.745147671,0.387929589,0.422229939,-0.152946216,0.247588065,-0.35597421,-0.675326089,-0.897226856,-0.25580238,0.126101048,-0.398984053,-0.512258609,-0.104674037,-0.803033554,0.646717344,0.850296815,0.627242076,-0.821615513,0.321033472,0.323837508,-0.601095098,0.349613472,-0.177836902,0.43051822,-0.093997891,0.508249636,0.090468914,-0.07859452,-0.014652879,0.249704346,-0.332793442,-0.38229152,-0.303040791,-0.718325069,0.08983788,-0.274222843,-0.691198862,-0.704586951,-0.25193045,-0.745577071,-0.807910866,-0.504388368,-0.85015432,-0.429282934,0.196236833,1.407804408,1.466060646,2.862756258,1.477538891
2306,Corker,Senator,9/17/2008,4,0,5,0,0,0,1,0,0,0,0, ,0,9,17,8,827,17.6,22.61,82.71,57.56,19.35,11.73,3.51,2.78,2.66,0.36,2.42,7.62,4.96,17.05,9.67,3.75,11.25,0.36,4.11,13.42,5.8,1.57,2.54,0.36,0,11.97,0,0,0.36,3.02,2.78,0.24,0,0.12,0,19.47,3.75,2.18,2.54,3.39,1.09,0.48,5.8,2.54,1.09,0.85,0.12,0.12,0.48,0.24,0.24,0,0,10.16,2.54,5.32,1.93,2.06,1.21,0.12,0.12,2.66,0.6,0,0.12,0.12,0,5.44,9.19,0,0.12,0.36,0,0.48,0,4.23,0,0.12,19.95,-0.077934683,-0.201812271,-1.032363488,1.128391393,1.341410569,2.009068669,1.912158186,1.001028186,0.21530519,1.545572309,-0.24818479,2.164879408,1.286526297,-1.440337403,1.71370881,1.000115706,1.694756666,1.649985191,-1.150641089,0.795564141,0.373699338,0.396592465,0.49609204,0.637260554,-0.504145966,-0.152946216,1.08218287,-0.35597421,-0.675326089,-0.997954155,-1.47361955,-0.273739102,-1.578619206,-0.882570821,-1.219052486,-0.803033554,1.084835887,1.381525968,0.460971959,0.974275104,1.355983934,-0.422678288,-0.820261659,0.318152662,0.446695126,-0.233335076,1.389520508,-0.879568752,-0.205771328,-0.037736588,0.164191445,0.114379154,-0.332793442,-0.38229152,-0.695453358,0.916349318,-0.42915039,-1.376370262,-0.750975075,-1.148557775,-0.464044267,-0.337023513,2.893830619,0.763225643,-0.85015432,-6.097989373,-3.083172438,0.759849313,-3.812710363,2.661912625,1.842497927
2298,Hagel,Senator,6/21/2007,4,0,5,0,0,0,1,0,0,0,0, ,0,6,21,7,318,11.36,20.44,82.08,55.66,14.15,9.43,0.31,4.4,4.4,0,0.31,4.72,8.18,13.84,7.23,0.94,9.12,1.57,3.14,15.09,7.23,0,2.83,1.26,0,14.15,0,0,1.57,7.86,7.55,0.31,0,0,0.31,14.15,2.2,0.63,1.57,1.89,0,0.31,7.55,0,1.26,0.31,0.31,0,0.31,0,0.31,0,0,14.15,0.63,8.18,5.03,3.77,2.83,0,0,0.31,0,0,0,0.63,0,7.55,7.23,0,0,2.83,0,0.31,0,0.94,0,0,18.87,-0.526090692,-1.511175874,-1.407644874,1.012491524,1.032349911,0.605759653,1.064509537,-1.193438873,1.258675668,2.949982278,-0.780576336,-0.607873518,-0.367210222,0.541012863,0.669658078,-0.134452951,-0.777163123,0.815940349,0.340380116,0.12044643,1.269928429,1.430972861,-1.433359789,0.965924098,1.232808857,-0.152946216,1.837127549,-0.35597421,-0.675326089,0.220846165,0.922410981,3.132042175,-1.535158963,-0.882570821,-1.316662277,0.001666927,-0.628980767,-0.014076045,-1.379875762,-0.050438954,0.017685922,-1.825613146,-1.03942822,1.419280999,-1.886115684,-0.038757386,-0.015917975,-0.613219768,-0.713611743,-0.385029008,-0.694261308,0.35119824,-0.332793442,-0.38229152,1.063789497,-1.431190591,1.403326713,0.886316493,0.526741476,0.159138104,-0.827667954,-0.745577071,-0.376504904,-0.504388368,-0.85015432,-0.438694534,-12.62785541,5.402096819,-0.26636166,-6.212911293,-1.393951807
