"","ID","Region","Name","Party","Date","Venue","Foundation","Reference","Coverage"
"4042",263,"Iraq","Kyl",0,"9/23/2002","Senate","Authority",1,0.0201
"4045",359,"Iraq","Kyl",0,"10/7/2002","Senate","Authority",7,0.0193
"4050",436,"Iraq","Kyl",0,"10/10/2002","Senate","Authority",2,0.0214
"4053",388,"North Korea","Kyl",0,"1/10/2003","Senate","Authority",12,0.0281
"4057",257,"North Korea","Kyl",0,"1/15/2003","Senate","Authority",6,0.0268
"4060",261,"Iraq","Kyl",0,"1/30/2003","Senate","Authority",10,0.0256
"4068",260,"Iran","Kyl",0,"10/19/2009","Senate","Authority",1,0.038
"4070",264,"Iran","Kyl",0,"9/19/2011","Senate","Authority",2,0.0378
"4074",259,"Iraq","Kyl",0,"3/2/1998","Senate","Authority",9,0.036
"4077",331,"Iran","Kyl",0,"5/22/1998","Senate","Authority",1,0.0079
"4080",256,"Iraq","Kyl",0,"8/31/1998","Senate","Authority",11,0.0455
"4084",1512,"Iraq","Lahood",0,"10/9/2002","House","Authority",5,0.061
"4089",1725,"Afghanistan","Leach",0,"9/14/2001","House","Authority",4,0.0342
"4094",1517,"Iraq","Leach",0,"10/9/2002","House","Authority",42,0.0412
"4099",1936,"North Korea","Leach",0,"4/28/2005","House Hearings","Authority",7,0.0357
"4103",1899,"Sudan","Leach",0,"6/22/2005","House Hearings","Authority",1,0.0223
"4104",719,"Iran","Leach",0,"4/26/2006","House","Authority",11,0.0378
"4107",1866,"North Korea","Leach",0,"6/29/2006","House Hearings","Authority",2,0.0064
"4111",1881,"North Korea","Leach",0,"11/15/2006","House Hearings","Authority",5,0.0322
"4113",737,"Kosovo","Leach",0,"3/23/1999","House","Authority",2,0.0508
"4115",1855,"Russia","Leach",0,"5/12/1999","House Hearings","Authority",3,0.0223
"4119",1923,"Russia","Leach",0,"10/6/1999","House Hearings","Authority",2,0.0588
"4121",1805,"North Korea","Leach",0,"2/17/2005","House Hearings","Authority",3,0.0114
"4124",2215,"Libya","LeeUT",0,"6/28/2011","Senate Hearings","Authority",2,0.0336
"4129",1245,"Iraq","LewisKY",0,"10/9/2002","House","Authority",2,0.0659
"4131",489,"Iraq","Lincoln",0,"10/10/2002","Senate","Authority",2,0.028
"4138",1299,"Iraq","Linder",0,"10/10/2002","House","Authority",1,0.0287
"4141",192,"Iran","Lott",0,"2/22/2000","Senate","Authority",4,0.022
"4145",186,"Iraq","Lott",0,"2/12/1998","Senate","Authority",2,0.0101
"4148",283,"Iraq","Lott",0,"2/25/1998","Senate","Authority",2,0.0241
"4151",329,"Iran","Lott",0,"5/22/1998","Senate","Authority",5,0.0316
"4153",284,"Iraq","Lott",0,"10/7/1998","Senate","Authority",2,0.0312
"4156",1519,"Iraq","Lucas",0,"10/9/2002","House","Authority",1,0.0194
"4159",294,"Libya","Mack",0,"4/25/2000","Senate","Authority",1,0.0365
"4161",913,"Iran","Mack",0,"10/14/2011","House Hearings","Authority",4,0.1227
"4165",951,"Iran","Manzullo",0,"7/27/2011","House Hearings","Authority",1,0.0459
"4167",748,"Syria","Marchant",0,"9/10/2013","House","Authority",1,0.0697
"4168",308,"Russia","McCain",0,"9/20/2002","Senate","Authority",6,0.0538
"4174",367,"Iraq","McCain",0,"10/8/2002","Senate","Authority",10,0.0447
"4179",381,"Iraq","McCain",0,"10/9/2002","Senate","Authority",10,0.0336
"4182",404,"Iraq","McCain",0,"10/10/2002","Senate","Authority",23,0.0407
"4186",43,"Iraq","McCain",0,"1/29/2003","Senate","Authority",6,0.0385
"4190",309,"Russia","McCain",0,"9/21/2004","Senate","Authority",5,0.0531
"4194",306,"Russia","McCain",0,"3/17/2010","Senate","Authority",4,0.0441
"4197",304,"Libya","McCain",0,"3/14/2011","Senate","Authority",2,0.01
"4200",298,"Libya","McCain",0,"6/21/2011","Senate","Authority",2,0.0191
"4204",300,"Syria","McCain",0,"5/9/2013","Senate","Authority",1,0.0058
"4209",297,"Syria","McCain",0,"7/31/2013","Senate","Authority",4,0.0251
"4212",295,"Iraq","McCain",0,"2/9/1998","Senate","Authority",5,0.0428
"4217",296,"Iraq","McCain",0,"2/12/1998","Senate","Authority",2,0.0196
"4221",310,"Kosovo","McCain",0,"9/23/1998","Senate","Authority",2,0.0094
"4225",1046,"Libya","McCaul",0,"6/24/2011","House","Authority",2,0.0535
"4227",1001,"Libya","McClintock",0,"6/3/2011","House","Authority",2,0.0681
"4230",749,"Syria","McClintock",0,"9/10/2013","House","Authority",1,0.0125
"4234",349,"Syria","McConnell",0,"11/11/2003","Senate","Authority",1,0.0172
"4238",311,"Libya","McConnell",0,"3/28/2011","Senate","Authority",4,0.0415
"4241",312,"Syria","McConnell",0,"9/10/2013","Senate","Authority",6,0.0187
"4246",313,"Kosovo","McConnell",0,"9/24/1998","Senate","Authority",2,0.0125
"4252",765,"Iraq","McInnis",0,"9/9/2002","House","Authority",15,0.0216
"4256",766,"Iraq","McInnis",0,"3/11/2003","House","Authority",4,0.0064
"4260",767,"Iraq","McInnis",0,"3/18/2003","House","Authority",9,0.011
"4265",768,"Iraq","McInnis",0,"3/19/2003","House","Authority",10,0.0191
"4269",1764,"Iran","McKeon",0,"9/25/2009","House","Authority",2,0.0187
"4274",1247,"Iraq","Mica",0,"10/9/2002","House","Authority",1,0.0338
"4276",1527,"Iraq","MillerD",0,"10/9/2002","House","Authority",2,0.031
"4280",1528,"Iraq","MillerGary",0,"10/9/2002","House","Authority",1,0.0125
"4283",1529,"Iraq","MillerJ",0,"10/9/2002","House","Authority",2,0.0802
"4290",1605,"Iran","MoranKS",0,"10/13/2009","House","Authority",1,0.0278
"4296",780,"Iran","MoranKS",0,"3/16/2010","House","Authority",2,0.0256
"4300",315,"Iran","MoranKS",0,"4/17/2012","Senate","Authority",2,0.0165
"4306",1530,"Iraq","Morella",0,"10/9/2002","House","Authority",1,0.0185
"4311",321,"Iraq","MurkowskiF",0,"3/12/2002","Senate","Authority",1,0.0035
"4318",488,"Iraq","MurkowskiF",0,"10/10/2002","Senate","Authority",1,0.0106
"4321",382,"Iraq","MurkowskiF",0,"3/9/1998","Senate","Authority",3,0.0173
"4324",208,"Iraq","MurkowskiF",0,"3/12/1998","Senate","Authority",3,0.0229
"4328",2109,"Iraq","MurkowskiF",0,"5/21/1998","Senate Hearings","Authority",9,0.0236
"4332",384,"North Korea","MurkowskiF",0,"9/25/1998","Senate","Authority",2,0.0153
"4336",316,"Kosovo","MurkowskiF",0,"3/19/1999","Senate","Authority",1,0.0184
"4340",391,"Iraq","Nickles",0,"10/3/2002","Senate","Authority",1,0.0213
"4341",511,"Iraq","Nickles",0,"10/7/2002","Senate","Authority",14,0.0591
"4344",412,"Iraq","Nickles",0,"10/10/2002","Senate","Authority",5,0.0855
"4346",383,"Iraq","Nickles",0,"3/9/1998","Senate","Authority",3,0.0365
"4349",389,"Iraq","Nickles",0,"2/25/1999","Senate","Authority",17,0.0809
"4351",287,"Kosovo","Nickles",0,"3/23/1999","Senate","Authority",8,0.0335
"4354",1565,"Afghanistan","Norwood",0,"9/14/2001","House","Authority",1,0.0585
"4355",1531,"Iraq","Nussle",0,"10/9/2002","House","Authority",1,0.0154
"4363",1446,"Iraq","Otter",0,"10/10/2002","House","Authority",1,0.0182
"4370",1333,"Iraq","Oxley",0,"10/10/2002","House","Authority",1,0.0259
"4376",807,"Iraq","Paul",0,"9/25/2001","House","Authority",4,0.0133
"4381",808,"Iraq","Paul",0,"3/20/2002","House","Authority",2,0.0261
"4385",811,"Iraq","Paul",0,"9/10/2002","House","Authority",4,0.0375
"4389",806,"Iran","Paul",0,"4/5/2006","House","Authority",10,0.0191
"4394",711,"Iran","Paul",0,"4/26/2006","House","Authority",3,0.0156
"4399",812,"Iran","Paul",0,"6/22/2006","House","Authority",3,0.0548
"4401",1781,"Iran","Paul",0,"9/28/2006","House","Authority",1,0.0283
"4402",857,"Iran","Paul",0,"7/30/2007","House","Authority",2,0.0428
"4406",813,"Iran","Paul",0,"7/10/2008","House","Authority",2,0.0245
"4410",1955,"Russia","Paul",0,"11/9/2008","House Hearings","Authority",1,0.0141
"4412",1166,"Libya","Paul",0,"3/31/2011","House Hearings","Authority",1,0.0514
"4414",1281,"Libya","Paul",0,"5/25/2011","House Hearings","Authority",4,0.0542
"4416",1010,"Libya","Paul",0,"6/3/2011","House","Authority",3,0.1819
"4421",818,"Syria","Paul",0,"6/19/2012","House","Authority",2,0.0269
"4425",786,"Iraq","Paul",0,"2/4/1998","House","Authority",1,0.0541
"4428",787,"Iraq","Paul",0,"2/12/1998","House","Authority",1,0.0724
"4430",639,"Iraq","Paul",0,"10/5/1998","House","Authority",4,0.0153
"4434",788,"Iraq","Paul",0,"2/2/1999","House","Authority",1,0.0189
"4441",881,"Iraq","Pence",0,"10/9/2001","House","Authority",1,0.0606
"4443",1115,"Sudan","Pence",0,"5/2/2002","House","Authority",1,0.0083
"4449",883,"Iraq","Pence",0,"9/18/2002","House","Authority",2,0.1111
"4451",884,"Iraq","Pence",0,"3/6/2003","House","Authority",18,0.0271
"4456",714,"Iran","Pence",0,"4/26/2006","House","Authority",6,0.0568
"4459",1394,"Iran","Pence",0,"3/6/2007","House Hearings","Authority",1,0.0119
"4461",1170,"Iran","Pence",0,"7/9/2008","House Hearings","Authority",2,0.0228
"4465",886,"Iran","Pence",0,"6/16/2009","House","Authority",2,0.0236
"4468",887,"Iran","Pence",0,"6/17/2009","House","Authority",2,0.109
"4469",1169,"Libya","Pence",0,"3/31/2011","House Hearings","Authority",2,0.0236
"4471",1043,"Libya","Pence",0,"6/3/2011","House","Authority",1,0.024
"4473",969,"Syria","PerryPA",0,"3/20/2013","House Hearings","Authority",2,0.0616
"4475",1250,"Iraq","Pickering",0,"10/9/2002","House","Authority",1,0.025
"4478",644,"Syria","Pittenger",0,"9/10/2013","House","Authority",2,0.1068
"4480",891,"North Korea","Pitts",0,"6/26/2001","House","Authority",2,0.0815
"4490",894,"Afghanistan","Pitts",0,"10/4/2001","House","Authority",3,0.1327
"4494",895,"Sudan","Pitts",0,"3/19/2002","House","Authority",2,0.1389
"4510",1445,"Iraq","Platts",0,"10/10/2002","House","Authority",3,0.0184
"4515",924,"Iran","Poe",0,"10/28/2005","House","Authority",1,0.0801
"4521",1957,"Russia","Poe",0,"11/9/2008","House Hearings","Authority",1,0.0308
"4526",927,"Iran","Poe",0,"2/2/2010","House","Authority",2,0.0323
"4528",928,"Iran","Poe",0,"2/16/2011","House","Authority",2,0.0369
"4533",1282,"Libya","Poe",0,"5/25/2011","House Hearings","Authority",2,0.0555
"4536",1005,"Libya","Poe",0,"6/3/2011","House","Authority",3,0.1218
"4538",1076,"Libya","Poe",0,"6/24/2011","House","Authority",2,0.0403
"4541",953,"Iran","Poe",0,"7/27/2011","House Hearings","Authority",2,0.0476
"4543",931,"Iran","Poe",0,"10/13/2011","House","Authority",2,0.0262
"4547",915,"Iran","Poe",0,"10/14/2011","House Hearings","Authority",1,0.0185
"4556",1251,"Iraq","Portman",0,"10/9/2002","House","Authority",2,0.0378
"4562",1629,"Afghanistan","Putnam",0,"9/14/2001","House","Authority",2,0.1022
"4565",1443,"Iraq","Putnam",0,"10/10/2002","House","Authority",2,0.0212
"4568",1535,"Iraq","Ramstad",0,"10/9/2002","House","Authority",2,0.0375
"4571",528,"Iraq","Reed",0,"10/9/2002","Senate","Authority",10,0.0205
"4576",1671,"Afghanistan","Regula",0,"9/14/2001","House","Authority",1,0.051
"4580",1977,"Russia","Rivera",0,"7/7/2011","House Hearings","Authority",1,0.0297
"4584",201,"Kosovo","Roberts",0,"2/23/2000","Senate","Authority",3,0.0301
"4587",516,"Iraq","Roberts",0,"10/9/2002","Senate","Authority",2,0.0092
"4591",398,"Iraq","Roberts",0,"2/10/1998","Senate","Authority",5,0.0152
"4595",399,"Kosovo","Roberts",0,"7/19/1998","Senate","Authority",1,0.0068
"4598",401,"Kosovo","Roberts",0,"9/30/1998","Senate","Authority",1,0.0049
"4602",400,"Kosovo","Roberts",0,"3/22/1999","Senate","Authority",10,0.0365
"4612",1205,"Russia","Rohrabacher",0,"9/27/2000","House Hearings","Authority",1,0.0238
"4615",1825,"Russia","Rohrabacher",0,"9/27/2000","House Hearings","Authority",1,0.0205
"4618",939,"Iraq","Rohrabacher",0,"9/17/2001","House","Authority",10,0.016
"4623",1336,"Iraq","Rohrabacher",0,"10/10/2002","House","Authority",2,0.0664
"4626",1875,"North Korea","Rohrabacher",0,"11/15/2006","House Hearings","Authority",2,0.0187
"4630",1396,"Iran","Rohrabacher",0,"3/6/2007","House Hearings","Authority",2,0.0288
"4633",1174,"Iran","Rohrabacher",0,"7/9/2008","House Hearings","Authority",1,0.0159
"4635",1958,"Russia","Rohrabacher",0,"11/9/2008","House Hearings","Authority",1,0.0054
"4640",1978,"Russia","Rohrabacher",0,"7/7/2011","House Hearings","Authority",1,0.0081
"4644",955,"Iran","Rohrabacher",0,"7/27/2011","House Hearings","Authority",4,0.0301
"4649",917,"Iran","Rohrabacher",0,"10/14/2011","House Hearings","Authority",3,0.0477
"4652",938,"Iraq","Rohrabacher",0,"2/12/1998","House","Authority",4,0.0482
"4655",641,"Iraq","Rohrabacher",0,"10/5/1998","House","Authority",6,0.0801
"4657",1857,"Russia","Rohrabacher",0,"5/12/1999","House Hearings","Authority",1,0.0192
"4660",992,"North Korea","Rohrabacher",0,"10/13/1999","House Hearings","Authority",2,0.0227
"4662",1284,"Libya","Rooney",0,"5/25/2011","House Hearings","Authority",12,0.0709
"4666",1044,"Libya","Rooney",0,"6/24/2011","House","Authority",3,0.0402
"4668",1397,"Iran","Ros-Lehtinen",0,"3/6/2007","House Hearings","Authority",5,0.0514
"4670",14,"Iran","Ros-Lehtinen",0,"10/14/2011","House Hearings","Authority",7,0.0296
"4675",1206,"Russia","Ros-Lehtinen",0,"9/27/2000","House Hearings","Authority",1,0.022
"4677",1826,"Russia","Ros-Lehtinen",0,"9/27/2000","House Hearings","Authority",1,0.022
"4679",1264,"Syria","Ros-Lehtinen",0,"11/20/2003","House","Authority",1,0.0097
"4683",725,"Iran","Ros-Lehtinen",0,"4/26/2006","House","Authority",2,0.0175
"4697",1176,"Iran","Ros-Lehtinen",0,"7/9/2008","House Hearings","Authority",1,0.0073
"4700",1769,"Iran","Ros-Lehtinen",0,"9/26/2008","House","Authority",10,0.0476
"4704",1959,"Russia","Ros-Lehtinen",0,"11/9/2008","House Hearings","Authority",1,0.0061
"4708",941,"Iran","Ros-Lehtinen",0,"10/26/2009","House","Authority",1,0.0199
"4712",1175,"Libya","Ros-Lehtinen",0,"3/31/2011","House Hearings","Authority",2,0.0096
"4716",1285,"Libya","Ros-Lehtinen",0,"5/25/2011","House Hearings","Authority",3,0.02
"4719",995,"Libya","Ros-Lehtinen",0,"6/3/2011","House","Authority",6,0.0344
"4722",1073,"Libya","Ros-Lehtinen",0,"6/24/2011","House","Authority",2,0.0289
"4723",1979,"Russia","Ros-Lehtinen",0,"7/7/2011","House Hearings","Authority",4,0.0212
"4730",972,"Syria","Ros-Lehtinen",0,"3/20/2013","House Hearings","Authority",3,0.034
"4732",1583,"Afghanistan","Roukema",0,"9/14/2001","House","Authority",1,0.0362
"4736",1341,"Iraq","Royce",0,"10/10/2002","House","Authority",1,0.0221
"4741",1806,"North Korea","Royce",0,"2/17/2005","House Hearings","Authority",1,0.021
"4744",1940,"North Korea","Royce",0,"4/28/2005","House Hearings","Authority",5,0.0572
"4750",1612,"North Korea","Royce",0,"9/29/2006","House","Authority",7,0.1129
"4752",1876,"North Korea","Royce",0,"11/15/2006","House Hearings","Authority",1,0.0251
"4755",1398,"Iran","Royce",0,"3/6/2007","House Hearings","Authority",1,0.0103
"4757",1381,"Iran","Royce",0,"3/15/2007","House Hearings","Authority",3,0.0228
"4758",2,"Iran","Royce",0,"3/15/2007","House Hearings","Authority",3,0.0194
"4760",1178,"Iran","Royce",0,"7/9/2008","House Hearings","Authority",2,0.0439
"4761",1960,"Russia","Royce",0,"11/9/2008","House Hearings","Authority",3,0.0371
"4766",918,"Iran","Royce",0,"10/14/2011","House Hearings","Authority",2,0.055
"4768",794,"North Korea","Royce",0,"2/15/2013","House","Authority",1,0.0076
"4771",973,"Syria","Royce",0,"3/20/2013","House Hearings","Authority",1,0.0078
"4774",2336,"North Korea","Rubio",0,"3/1/2011","Senate Hearings","Authority",1,0.009
"4779",2229,"Libya","Rubio",0,"3/31/2011","Senate Hearings","Authority",2,0.0281
"4781",2240,"Syria","Rubio",0,"11/9/2011","House Hearings","Authority",1,0.0309
"4782",2251,"Syria","Rubio",0,"3/1/2012","House Hearings","Authority",1,0.0134
"4784",2325,"North Korea","Rubio",0,"3/7/2013","Senate Hearings","Authority",3,0.0293
"4786",1540,"Iraq","RyanWI",0,"10/9/2002","House","Authority",8,0.0459
"4791",1751,"Afghanistan","RyanWI",0,"9/14/2001","House","Authority",1,0.0498
"4799",262,"Iraq","Santorum",0,"1/30/2003","Senate","Authority",1,0.0095
"4800",341,"Syria","Santorum",0,"11/11/2003","Senate","Authority",1,0.0104
"4801",2023,"Iran","Santorum",0,"3/2/2006","Senate Hearings","Authority",3,0.0276
"4806",418,"Iran","Santorum",0,"3/2/2006","Senate","Authority",3,0.0289
"4809",417,"North Korea","Santorum",0,"4/27/2006","Senate","Authority",3,0.0468
"4812",654,"Iraq","Saxton",0,"1/27/2003","House","Authority",1,0.0059
"4815",1286,"Libya","Schmidt",0,"5/25/2011","House Hearings","Authority",2,0.0723
"4818",1654,"Afghanistan","Schrock",0,"9/14/2001","House","Authority",1,0.074
"4821",471,"Iraq","Sessions",0,"10/10/2002","Senate","Authority",11,0.0374
"4826",422,"North Korea","Sessions",0,"1/10/2003","Senate","Authority",4,0.0397
"4829",1252,"Iraq","Shadegg",0,"10/9/2002","House","Authority",5,0.0205
"4833",1253,"Iraq","Shaw",0,"10/9/2002","House","Authority",3,0.0962
"4839",1697,"Afghanistan","Shays",0,"9/14/2001","House","Authority",1,0.0214
"4845",732,"Iran","Shays",0,"4/26/2006","House","Authority",1,0.0265
"4848",854,"Iran","Shays",0,"7/30/2007","House","Authority",1,0.0257
"4851",863,"Sudan","Shays",0,"7/30/2007","House","Authority",1,0.0118
"4855",195,"Iran","Shelby",0,"2/22/2000","Senate","Authority",3,0.0268
"4858",479,"Iraq","Shelby",0,"10/10/2002","Senate","Authority",11,0.0546
"4862",1633,"Afghanistan","Shimkus",0,"9/14/2001","House","Authority",1,0.082
"4867",1440,"Iraq","Simpson",0,"10/10/2002","House","Authority",1,0.0103
"4871",476,"Iraq","SmithNH",0,"10/10/2002","Senate","Authority",3,0.0193
"4882",801,"Russia","SmithNJ",0,"7/19/2004","House","Authority",6,0.0567
"4886",1941,"North Korea","SmithNJ",0,"4/28/2005","House Hearings","Authority",7,0.0277
"4892",1217,"Sudan","SmithNJ",0,"11/1/2005","House Hearings","Authority",1,0.0031
"4897",1892,"Sudan","SmithNJ",0,"11/1/2005","House Hearings","Authority",1,0.0035
"4901",1885,"Sudan","SmithNJ",0,"3/8/2006","House Hearings","Authority",1,0.0095
"4904",1098,"Syria","SmithNJ",0,"3/16/2006","House","Authority",1,0.026
"4908",531,"Sudan","SmithNJ",0,"4/5/2006","House","Authority",3,0.0143
"4911",710,"Iran","SmithNJ",0,"4/26/2006","House","Authority",1,0.0123
"4914",1842,"Sudan","SmithNJ",0,"5/18/2006","House Hearings","Authority",2,0.0106
"4921",1870,"North Korea","SmithNJ",0,"11/15/2006","House Hearings","Authority",2,0.0274
"4923",1358,"Sudan","SmithNJ",0,"2/8/2007","House Hearings","Authority",1,0.0154
"4928",872,"Sudan","SmithNJ",0,"7/30/2007","House","Authority",1,0.0161
"4934",1945,"Russia","SmithNJ",0,"11/9/2008","House Hearings","Authority",1,0.0166
"4938",1184,"Libya","SmithNJ",0,"3/31/2011","House Hearings","Authority",2,0.0393
"4941",1080,"Libya","SmithNJ",0,"6/24/2011","House","Authority",2,0.0404
"4944",1968,"Russia","SmithNJ",0,"7/7/2011","House Hearings","Authority",2,0.0833
"4946",1860,"Russia","SmithNJ",0,"5/12/1999","House Hearings","Authority",1,0.0083
"4950",981,"North Korea","SmithNJ",0,"10/13/1999","House Hearings","Authority",2,0.0208
"4953",483,"Iraq","SmithOR",0,"10/10/2002","Senate","Authority",2,0.0198
"4959",2153,"Kosovo","SmithOR",0,"5/6/1998","Senate Hearings","Authority",2,0.0154
"4963",2160,"Kosovo","SmithOR",0,"6/24/1998","Senate Hearings","Authority",3,0.0328
"4966",2273,"Russia","SmithOR",0,"11/4/1999","Senate Hearings","Authority",8,0.0436
"4974",338,"Iran","Snowe",0,"5/22/1998","Senate","Authority",1,0.0118
"4977",202,"Kosovo","Snowe",0,"2/23/1999","Senate","Authority",5,0.0512
"4981",1255,"Iraq","Souder",0,"10/9/2002","House","Authority",1,0.0208
"4985",439,"Iraq","Specter",0,"9/5/2002","Senate","Authority",1,0.0091
"4988",241,"Iraq","Specter",0,"10/7/2002","Senate","Authority",9,0.054
"4991",365,"Iraq","Specter",0,"10/7/2002","Senate","Authority",2,0.0283
"4993",408,"Iraq","Specter",0,"10/10/2002","Senate","Authority",5,0.0235
"4997",438,"Syria","Specter",0,"11/11/2003","Senate","Authority",4,0.0183
"5001",425,"Iraq","Specter",0,"2/12/1998","Senate","Authority",2,0.0151
"5004",206,"Iraq","Specter",0,"3/12/1998","Senate","Authority",5,0.0616
"5008",232,"Kosovo","Specter",0,"3/19/1999","Senate","Authority",1,0.0094
"5012",248,"Kosovo","Specter",0,"3/22/1999","Senate","Authority",5,0.0241
"5015",426,"Kosovo","Specter",0,"3/23/1999","Senate","Authority",3,0.0235
"5017",1121,"Iran","Stearns",0,"10/23/2000","House","Authority",6,0.0868
"5021",1256,"Iraq","Stearns",0,"10/9/2002","House","Authority",3,0.0432
"5024",1119,"North Korea","Stearns",0,"3/14/2006","House","Authority",3,0.0425
"5029",1748,"Afghanistan","Stump",0,"9/14/2001","House","Authority",1,0.0322
"5033",1546,"Iraq","Sununu",0,"10/9/2002","House","Authority",1,0.0243
"5038",1122,"Iran","Tancredo",0,"5/2/2002","House","Authority",2,0.0085
"5041",1123,"Sudan","Tancredo",0,"7/12/2004","House","Authority",3,0.0067
"5046",826,"Sudan","Tancredo",0,"7/21/2004","House","Authority",1,0.0081
"5053",1909,"Sudan","Tancredo",0,"6/22/2005","House Hearings","Authority",1,0.0203
"5057",1218,"Sudan","Tancredo",0,"11/1/2005","House Hearings","Authority",1,0.0631
"5058",1886,"Sudan","Tancredo",0,"11/1/2005","House Hearings","Authority",1,0.0634
"5063",1843,"Sudan","Tancredo",0,"5/18/2006","House Hearings","Authority",1,0.0267
"5069",1186,"Iran","Tancredo",0,"7/9/2008","House Hearings","Authority",2,0.0395
"5070",1579,"Afghanistan","Tauzin",0,"9/14/2001","House","Authority",1,0.0494
"5072",1438,"Iraq","Tauzin",0,"10/10/2002","House","Authority",2,0.0433
"5075",1547,"Iraq","Terry",0,"10/9/2002","House","Authority",1,0.0391
"5077",443,"Iraq","Thomas",0,"10/8/2002","Senate","Authority",1,0.0109
"5079",442,"Iraq","Thomas",0,"1/30/2003","Senate","Authority",6,0.0741
"5082",2282,"North Korea","Thomas",0,"9/10/1998","Senate Hearings","Authority",1,0.0049
"5083",525,"Iraq","Thompson",0,"10/9/2002","Senate","Authority",6,0.024
"5093",444,"Iraq","Thurmond",0,"9/8/1998","Senate","Authority",3,0.0574
"5096",1548,"Iraq","Tiahrt",0,"10/9/2002","House","Authority",1,0.0168
"5101",1763,"Iran","TurnerOH",0,"9/15/2009","House","Authority",6,0.0153
"5105",1050,"Libya","TurnerOH",0,"6/24/2011","House","Authority",1,0.035
"5107",1742,"Afghanistan","Vitter",0,"9/14/2001","House","Authority",1,0.066
"5111",2372,"North Korea","Voinovich",0,"7/20/2006","Senate Hearings","Authority",2,0.0305
"5115",2312,"Russia","Voinovich",0,"9/17/2008","Senate Hearings","Authority",2,0.0163
"5117",1127,"Syria","Walberg",0,"6/23/2011","House","Authority",2,0.0644
"5121",1554,"Iraq","Walsh",0,"10/9/2002","House","Authority",1,0.0159
"5126",356,"Iraq","Warner",0,"10/7/2002","Senate","Authority",12,0.0279
"5129",368,"Iraq","Warner",0,"10/8/2002","Senate","Authority",1,0.004
"5131",380,"Iraq","Warner",0,"10/9/2002","Senate","Authority",4,0.1388
"5132",407,"Iraq","Warner",0,"10/10/2002","Senate","Authority",3,0.0151
"5137",447,"Kosovo","Warner",0,"10/2/1998","Senate","Authority",2,0.0098
"5141",449,"Kosovo","Warner",0,"10/8/1998","Senate","Authority",4,0.0149
"5144",450,"Kosovo","Warner",0,"10/19/1998","Senate","Authority",1,0.0083
"5148",446,"Kosovo","Warner",0,"1/19/1999","Senate","Authority",2,0.044
"5154",292,"Kosovo","Warner",0,"3/23/1999","Senate","Authority",2,0.0215
"5156",1262,"Iraq","WeldonPA",0,"10/9/2002","House","Authority",1,0.0131
"5165",1025,"Libya","West",0,"6/3/2011","House","Authority",5,0.0535
"5168",1085,"Libya","West",0,"6/24/2011","House","Authority",1,0.0404
"5170",2381,"North Korea","Wicker",0,"6/11/2009","Senate Hearings","Authority",2,0.0427
"5171",2457,"Sudan","Wicker",0,"7/30/2009","Senate Hearings","Authority",2,0.0376
"5173",2401,"Sudan","Wicker",0,"5/12/2010","Senate Hearings","Authority",4,0.0552
"5175",437,"Russia","Wicker",0,"1/5/2011","Senate","Authority",10,0.0891
"5178",47,"Russia","Wicker",0,"2/16/2012","Senate","Authority",8,0.0495
"5191",803,"Russia","Wolf",0,"7/19/2004","House","Authority",6,0.0921
"5196",831,"Sudan","Wolf",0,"7/21/2004","House","Authority",1,0.0175
"5199",864,"Sudan","Wolf",0,"7/30/2007","House","Authority",1,0.0182
"5205",1030,"Libya","YoungFL",0,"6/3/2011","House","Authority",1,0.0211
